product_id,tn
20001,1314.6711127768883
20002,1099.0984283653947
20003,697.5285736056251
20004,522.5266224330552
20005,546.2889352438297
20006,470.9874561702089
20007,388.9749781845178
20008,408.1784777866324
20009,477.5996178972656
20010,384.6291958900319
20011,411.0829278119383
20012,320.4963065709313
20013,383.7456193869564
20014,387.37662643241214
20015,371.1940343959769
20016,280.1677325956249
20017,287.48993100999894
20018,271.42471425776677
20019,305.4552764338882
20020,269.1459585146943
20021,242.85554346529665
20022,279.32706817535257
20023,216.0731877579526
20024,207.6228473700903
20025,222.79147498307023
20026,244.22250518142084
20027,233.9039630200448
20028,227.63252720441295
20029,186.82875934336937
20030,124.26389367466282
20031,179.10328121831128
20032,502.0017278423278
20033,131.4238280774811
20035,164.1387660719997
20037,186.8790143446551
20038,186.18486381465976
20039,149.071157551473
20041,135.03112679665497
20042,150.84497233005249
20043,123.09243151796947
20044,167.60950597765282
20045,143.75611884508123
20046,151.78914818184904
20047,162.57642882675356
20049,168.0660060944356
20050,131.9219433760204
20051,141.39282804073176
20052,103.16872526414456
20053,150.9297499965297
20054,136.94809332552498
20055,106.82749645511564
20056,107.19233435410148
20057,131.80366630466284
20058,115.29384018097473
20059,145.54472370328108
20061,130.96623218437736
20062,106.84125810258652
20063,119.04506394965422
20065,127.43385329727228
20066,115.93043318970152
20067,112.087683673934
20068,115.9690206116042
20069,138.51574007290282
20070,114.90617943245358
20071,128.5589970288805
20072,105.15211043964054
20073,113.24110717963188
20074,82.18397468536726
20075,144.4934807555965
20076,112.77994385978292
20077,111.1415648931796
20079,65.20920743005757
20080,106.70025893993832
20081,96.08085487749808
20082,77.82301457199311
20084,106.3823319335873
20085,174.00855236717598
20086,66.07513703757327
20087,79.46840886797845
20089,177.1338380789465
20090,95.68011325539332
20091,109.38353323591129
20092,66.32752542987456
20093,82.28379827490977
20094,109.4785489202976
20095,68.60740554196342
20096,80.69947392338003
20097,68.96384171852549
20099,75.30006487825776
20100,71.36196556451839
20101,75.4143475196131
20102,36.301133896675495
20103,84.04354209892341
20106,72.12507621746823
20107,82.61461746020073
20108,63.463582786628834
20109,72.50398305576547
20111,80.28721017726284
20112,80.48865388863163
20114,63.32467574934202
20116,93.0713131643336
20117,51.63365258082149
20118,65.42500077471433
20119,59.11247068103383
20120,57.88178086904454
20121,78.098034819156
20122,72.88116665019507
20123,63.99898016167641
20124,53.77280758631567
20125,66.93337059867243
20126,110.76694023398856
20127,161.97404683986505
20129,63.96684874531414
20130,99.0404672195732
20132,54.07420295938199
20133,57.71672880371412
20134,59.020882725667434
20135,77.47990311874025
20137,58.0520371971588
20138,44.0527425708031
20139,58.22347830753965
20140,59.61671196756913
20142,60.93475264016922
20143,88.68035956968032
20144,62.701562458357195
20145,54.787576864761085
20146,40.0793127825953
20148,67.35183635944182
20150,105.65748980937784
20151,38.895717581193395
20152,56.18648788081361
20153,51.388386703270946
20155,51.354878527727664
20157,52.36661660580759
20158,55.00518507407738
20159,71.02759018396095
20160,57.61968654479635
20161,59.545973991602736
20162,43.360303174638695
20164,68.46896535386081
20166,52.023613648119664
20167,43.616243199016424
20168,23.69778314430057
20170,77.9900810583645
20174,95.42821777263585
20175,39.57824130949097
20176,38.73442075239599
20177,37.079840126617206
20179,35.93740172940402
20180,35.39801455192992
20181,37.59941802822777
20182,39.21249502986672
20183,27.631136492137298
20184,33.35468944390301
20187,35.02997503352503
20188,33.213781206246985
20189,31.570366288651293
20192,49.67312849660704
20193,37.03441357533373
20196,36.54969086516539
20197,37.515664048827595
20198,37.676989721184235
20200,36.66925029779003
20201,32.941711525599025
20202,33.5563106127082
20203,48.50665569189425
20205,36.74040991006076
20206,36.84511526108509
20207,20.828015218803426
20208,35.206597155388764
20209,33.68982417096645
20210,58.53354595769467
20211,24.92035112475869
20212,27.21515281456007
20213,57.11414570694631
20215,30.25165768262595
20216,23.576057501856365
20218,31.940018270512788
20219,25.99453684714126
20220,25.461400542664013
20222,21.752400974642875
20224,28.566733030370045
20225,22.47372224315327
20226,23.925386145754192
20227,37.20660804210829
20228,16.619326613066768
20230,22.548118020909104
20231,22.424809147734305
20232,29.724769710968324
20233,32.61228317168671
20234,17.604763875917815
20235,34.56800814455069
20236,54.52088773042099
20237,45.64949888200597
20238,21.486681198192016
20239,21.95261135125132
20240,24.534422753101573
20241,22.18412961050322
20242,15.300014862929778
20244,18.034123144559445
20246,23.806988118648363
20249,23.17441195731317
20251,21.475585471980512
20252,20.597640257986413
20253,21.346320539587488
20254,25.001197917295418
20255,17.468950342201374
20256,17.411416935938572
20257,46.35572245573625
20259,23.76745484395005
20261,52.10506040763523
20262,26.07814381244694
20263,22.25552311939551
20264,17.69485100194139
20265,14.5678159746839
20266,31.310503721245674
20267,21.72473528483937
20268,18.36927582345593
20269,17.225645551305025
20270,23.226389959588385
20271,22.323373315017182
20272,16.396412344603487
20273,18.704333506762545
20275,21.466430611488477
20276,20.72872927103962
20277,19.965233677122946
20278,23.304921092052375
20280,17.23983041251627
20281,18.92420385588253
20282,18.853254597417415
20283,16.463453049100888
20284,17.46982598544006
20285,20.094714670085445
20286,43.73425530631383
20288,16.035846407205145
20289,15.623381253303457
20290,17.266485516456605
20291,17.590184835404965
20292,14.56018057295152
20295,16.134385083630185
20296,19.670581145415596
20297,19.649658309934942
20298,15.991775253856042
20299,16.35601653094901
20300,18.465662908976253
20301,15.99412091837611
20302,12.213457010056167
20303,17.12787373115846
20304,16.24533901594375
20305,11.18270748760563
20306,21.788897415714576
20307,16.458569301403024
20309,17.29724466960259
20310,17.699909763750714
20311,20.120858705328683
20313,24.40629844489368
20314,17.847292413933786
20315,16.610111790345965
20316,25.34161400147622
