product_id,tn
20001,1356.108013535909
20002,1091.1545384097033
20003,726.7658603872596
20004,555.1050000978395
20005,483.4546291533511
20006,429.12228249033495
20007,363.0598445336755
20008,382.2570693652021
20009,507.9352624640617
20010,399.9998286703132
20011,337.58924029610125
20012,267.92410084857005
20013,364.6385555158772
20014,356.6582658714163
20015,361.0948901379093
20016,287.1864783568133
20017,246.5667314743894
20018,252.1654608923576
20019,307.7656464779215
20020,260.76730628017214
20021,232.2171730904803
20022,256.9108535729627
20023,223.1634559024898
20024,194.82853535944895
20025,216.53363405500113
20026,241.26863180849577
20027,242.53245800969603
20028,184.25123357705692
20029,174.83863695726242
20030,102.67802336666928
20031,187.80221138366375
20032,436.4125133878272
20033,149.3859215968123
20035,161.88130509948255
20037,163.27926683261694
20038,165.59018365299403
20039,133.24154712557112
20041,117.66346726748584
20042,161.73966687060465
20043,130.58064874231113
20044,194.81981033085336
20045,146.4333765745955
20046,137.9856273631682
20047,163.61352891103527
20049,159.10154049592347
20050,125.96458562609769
20051,124.1711811759058
20052,91.94604230118836
20053,155.588149681493
20054,152.29958869612366
20055,82.97041205109207
20056,89.49572225394992
20057,124.35892125272682
20058,109.46409368055048
20059,150.44939535897268
20061,145.84975886079394
20062,99.27001849502244
20063,129.08928246870602
20065,125.7648679561728
20066,108.91354817367404
20067,110.5075671101918
20068,115.0790523090808
20069,121.90743972167016
20070,113.27240810163492
20071,112.65047442612662
20072,71.06081945124446
20073,100.6462199905448
20074,79.13092093065357
20075,139.05759293333816
20076,99.42950509475502
20077,102.20654969640869
20079,50.27008246747883
20080,85.19252282340909
20081,99.0592586241142
20082,74.04170261577633
20084,116.11264904067023
20085,176.95103391893556
20086,58.97178919250289
20087,61.77072748802382
20089,132.10339220541235
20090,69.10903518248442
20091,92.98792237450904
20092,61.24460388686597
20093,94.72985235430237
20094,107.60950472040037
20095,73.83698533871289
20096,64.19354862132322
20097,57.05785386038222
20099,59.57413523001924
20100,60.068492579159674
20101,86.94639797026235
20102,34.35516970159623
20103,77.54865333933627
20106,76.18704047313958
20107,75.0580419670642
20108,68.71970161817768
20109,54.03235590418182
20111,73.16861955385478
20112,77.82367801822166
20114,64.69619488790524
20116,100.59079418445098
20117,48.71496001783391
20118,61.41950827783749
20119,66.20149816535609
20120,62.939108614490614
20121,89.40844086055272
20122,68.64259902128904
20123,68.44851294199829
20124,56.05871405933896
20125,64.32827729427852
20126,83.9365605739081
20127,173.0774890594886
20129,60.09246078417309
20130,110.87597198340612
20132,58.447699848520905
20133,63.90738590489226
20134,63.5833337810657
20135,73.21612990709036
20137,56.41571735463697
20138,36.71930440628432
20139,54.31687009597989
20140,54.45296582470445
20142,58.970839918366835
20143,97.19188958190564
20144,48.931962580295625
20145,56.404214941298015
20146,45.35962786661852
20148,59.09739929431161
20150,55.33362340444976
20151,37.22374178219737
20152,58.25153338158834
20153,49.906804482302014
20155,44.09541912244992
20157,48.50752350120481
20158,51.727441506733896
20159,83.62170790755164
