product_id,tn
20001,1124.2978527553253
20002,1111.127719014832
20003,735.2774779873246
20004,575.5818842999017
20005,504.55761722951974
20006,473.12068382977
20007,407.62822730786553
20008,457.9671632117933
20009,469.68496319442903
20010,443.0371197392173
20011,366.27762947194134
20012,281.7698936189852
20013,362.18320579152805
20014,343.42901631052024
20015,347.4345702386346
20016,271.4743754612451
20017,273.19753835701016
20018,274.4660764388272
20019,305.0464520649856
20020,250.2908907053443
20021,271.86592716064484
20022,271.4134181779537
20023,202.27764355829152
20024,187.64595391119713
20025,208.4537041586761
20026,259.1312671531191
20027,224.36626994423497
20028,266.9750346089088
20029,188.09843390664284
20030,114.9356306607608
20031,195.72275972286965
20032,590.3336600000001
20033,119.91251712641264
20035,174.36759997941633
20037,200.3543296310653
20038,169.85156570305645
20039,111.44763815321949
20041,137.99206243395344
20042,156.0318468412181
20043,141.6209268548974
20044,177.55758264894152
20045,145.17554984465642
20046,128.8681382692916
20047,183.2969244142012
20049,153.7209884383562
20050,131.67518184677886
20051,124.85133587777956
20052,87.89176395282395
20053,166.9032887908869
20054,134.36995362761934
20055,102.81023257876264
20056,84.6281605950322
20057,137.32261447580018
20058,109.21789287772368
20059,139.06067324523485
20061,124.51841710463684
20062,103.5596054301246
20063,113.85060907154369
20065,114.08978416041666
20066,129.66130866827956
20067,95.19599598550492
20068,104.01213813884765
20069,145.90362585708615
20070,115.14409345637635
20071,137.7563147909483
20072,101.24490630290438
20073,95.01740596024835
20074,81.29014935884295
20075,128.15825334978214
20076,100.47483479800388
20077,107.23212540694198
20079,72.95201900684955
20080,93.35072584216758
20081,82.90535806806304
20082,65.12997160483779
20084,117.8650474671188
20085,153.6476451437891
20086,68.38678835900183
20087,56.24018789608487
20089,188.0382711733664
20090,87.06235205583535
20091,108.1673433532535
20092,60.2002372732201
20093,79.78901795253192
20094,101.22410211990632
20095,51.5627400449504
20096,83.3309863264834
20097,66.2726747136262
20099,79.08808992617605
20100,61.1394016154272
20101,66.61074028561777
20102,34.495828717973865
20103,83.2779467546344
20106,61.22186171249606
20107,74.04603470634389
20108,60.03215398154132
20109,61.20543361734889
20111,80.5355899416481
20112,68.07370869129008
20114,55.0784331107099
20116,72.45724846480081
20117,53.9727944954693
20118,51.84487004692451
20119,41.88491898741854
20120,54.145378412189835
20121,70.59452859036949
20122,68.48085001493405
20123,53.44459805096342
20124,48.455190104431374
20125,54.34219526405806
20126,110.87008794543512
20127,180.45882896087383
20129,53.041776671183314
20130,114.62497135848152
20132,55.05786653299187
20133,62.58012030678738
20134,58.401399136692646
20135,53.17831916157135
20137,48.8454938332092
20138,46.08877500427915
20139,54.22584966088323
20140,48.862343595243296
20142,61.663624393116606
20143,112.27222954557313
20144,59.16885812081926
20145,52.11889350580556
20146,44.08007829858185
20148,68.71543070414492
20150,113.21352148933424
20151,38.91788082826089
20152,63.220465470755016
20153,54.56974131363816
20155,48.81911259118315
20157,57.80813751285067
20158,35.115636420050414
20159,81.55185373934395
20160,50.234564062634675
20161,57.73592331753824
20162,28.99638369413647
20164,60.88932646214411
20166,52.56186944721587
20167,39.05754945486292
20168,27.812086281989853
20170,77.68107915005181
20174,114.8117585714285
20175,38.65295445975775
20176,36.415059586734216
20177,36.5418268334964
20179,17.288617210406933
20180,34.02324577055631
20181,36.48971307511218
20182,39.695893821979034
20183,22.223283497326488
20184,34.506250218621915
20187,37.19259742537012
20188,30.57029723522624
20189,38.58360870223801
20192,49.10776433744973
20193,36.75429017804708
20196,29.054815045280776
20197,30.62193529541228
20198,36.7869394983885
20200,33.418712116246304
20201,25.64624877446445
20202,29.57040265381719
20203,53.557144862332514
20205,35.646383409619986
20206,28.55573583067857
20207,20.368497834206103
20208,27.774128023792233
20209,24.395558142004507
20210,82.17732000000004
20211,29.776424071442513
20212,30.957720243725685
20213,78.12020799999999
20215,27.538981713962272
20216,28.158445056145624
20218,28.04740089538989
20219,26.314838138719495
20220,24.37964274274979
20222,21.469684157641876
20224,24.85700521828504
20225,19.714742957045924
20226,24.547731504762087
20227,31.50471096731396
20228,19.631300074168532
20230,21.440632834949525
20231,19.695124818536293
20232,23.86975991953032
20233,33.62234549847459
20234,20.403809052486704
20235,35.80185826957441
20236,97.61604166666662
20237,45.33184075001208
20238,18.882155061977247
20239,22.74589624619891
20240,20.29619230800728
20241,21.50807312714959
20242,16.127432989646902
20244,14.63925915025019
20246,18.289819891708103
20249,24.615105280450862
